timestamp, name, pci.bus_id, driver_version, pstate, pcie.link.gen.max, pcie.link.gen.current, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2021/09/17 10:48:47.814, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 61, 95 %, 67 %, 7948 MiB, 2850 MiB, 5098 MiB
2021/09/17 10:48:52.815, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 94 %, 66 %, 7948 MiB, 2850 MiB, 5098 MiB
2021/09/17 10:48:57.817, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 61, 94 %, 67 %, 7948 MiB, 2850 MiB, 5098 MiB
2021/09/17 10:49:02.818, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 97 %, 70 %, 7948 MiB, 2850 MiB, 5098 MiB
2021/09/17 10:49:07.819, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 95 %, 70 %, 7948 MiB, 2850 MiB, 5098 MiB
2021/09/17 10:49:12.819, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 95 %, 70 %, 7948 MiB, 2850 MiB, 5098 MiB
2021/09/17 10:49:17.821, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 61, 94 %, 67 %, 7948 MiB, 2850 MiB, 5098 MiB
2021/09/17 10:49:22.822, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 97 %, 70 %, 7948 MiB, 2850 MiB, 5098 MiB
2021/09/17 10:49:27.822, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 95 %, 69 %, 7948 MiB, 2850 MiB, 5098 MiB
2021/09/17 10:49:32.824, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 61, 95 %, 69 %, 7948 MiB, 2850 MiB, 5098 MiB
2021/09/17 10:49:37.825, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 95 %, 69 %, 7948 MiB, 2850 MiB, 5098 MiB
2021/09/17 10:49:42.826, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 95 %, 66 %, 7948 MiB, 2850 MiB, 5098 MiB
2021/09/17 10:49:47.827, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 61, 97 %, 70 %, 7948 MiB, 2850 MiB, 5098 MiB
2021/09/17 10:49:52.828, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 98 %, 64 %, 7948 MiB, 2850 MiB, 5098 MiB
2021/09/17 10:49:57.829, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 63, 98 %, 64 %, 7948 MiB, 2850 MiB, 5098 MiB
2021/09/17 10:50:02.830, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 63, 98 %, 64 %, 7948 MiB, 2850 MiB, 5098 MiB
2021/09/17 10:50:07.831, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 98 %, 64 %, 7948 MiB, 2850 MiB, 5098 MiB
2021/09/17 10:50:12.832, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 96 %, 69 %, 7948 MiB, 2850 MiB, 5098 MiB
2021/09/17 10:50:17.833, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 96 %, 69 %, 7948 MiB, 2850 MiB, 5098 MiB
2021/09/17 10:50:22.834, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 94 %, 70 %, 7948 MiB, 2850 MiB, 5098 MiB
2021/09/17 10:50:27.835, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 94 %, 67 %, 7948 MiB, 2850 MiB, 5098 MiB
2021/09/17 10:50:32.836, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 95 %, 68 %, 7948 MiB, 2850 MiB, 5098 MiB
2021/09/17 10:50:37.837, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 94 %, 67 %, 7948 MiB, 2850 MiB, 5098 MiB
2021/09/17 10:50:42.837, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 97 %, 70 %, 7948 MiB, 2850 MiB, 5098 MiB
2021/09/17 10:50:47.838, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 95 %, 70 %, 7948 MiB, 2850 MiB, 5098 MiB
2021/09/17 10:50:52.839, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 61, 95 %, 69 %, 7948 MiB, 2850 MiB, 5098 MiB
2021/09/17 10:50:57.840, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 95 %, 68 %, 7948 MiB, 2850 MiB, 5098 MiB
2021/09/17 10:51:02.841, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 95 %, 66 %, 7948 MiB, 2850 MiB, 5098 MiB
2021/09/17 10:51:07.842, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 61, 97 %, 70 %, 7948 MiB, 2850 MiB, 5098 MiB
2021/09/17 10:51:12.843, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 61, 97 %, 70 %, 7948 MiB, 2850 MiB, 5098 MiB
2021/09/17 10:51:17.844, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 94 %, 70 %, 7948 MiB, 2850 MiB, 5098 MiB
2021/09/17 10:51:22.845, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 61, 94 %, 68 %, 7948 MiB, 2850 MiB, 5098 MiB
2021/09/17 10:51:27.846, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 61, 94 %, 66 %, 7948 MiB, 2850 MiB, 5098 MiB
2021/09/17 10:51:32.846, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 95 %, 67 %, 7948 MiB, 2850 MiB, 5098 MiB
2021/09/17 10:51:37.847, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 61, 97 %, 70 %, 7948 MiB, 2850 MiB, 5098 MiB
2021/09/17 10:51:42.848, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 61, 95 %, 70 %, 7948 MiB, 2850 MiB, 5098 MiB
2021/09/17 10:51:47.849, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 61, 94 %, 69 %, 7948 MiB, 2936 MiB, 5012 MiB
2021/09/17 10:51:52.850, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 61, 95 %, 69 %, 7948 MiB, 2936 MiB, 5012 MiB
2021/09/17 10:51:57.851, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 95 %, 69 %, 7948 MiB, 2936 MiB, 5012 MiB
2021/09/17 10:52:02.852, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 94 %, 67 %, 7948 MiB, 2936 MiB, 5012 MiB
2021/09/17 10:52:07.853, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 61, 97 %, 70 %, 7948 MiB, 2936 MiB, 5012 MiB
2021/09/17 10:52:12.854, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 94 %, 67 %, 7948 MiB, 2936 MiB, 5012 MiB
2021/09/17 10:52:17.855, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 61, 96 %, 69 %, 7948 MiB, 2936 MiB, 5012 MiB
2021/09/17 10:52:22.856, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 97 %, 70 %, 7948 MiB, 2936 MiB, 5012 MiB
2021/09/17 10:52:27.857, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 61, 97 %, 69 %, 7948 MiB, 2936 MiB, 5012 MiB
2021/09/17 10:52:32.857, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 96 %, 70 %, 7948 MiB, 2936 MiB, 5012 MiB
2021/09/17 10:52:37.858, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 61, 97 %, 70 %, 7948 MiB, 2936 MiB, 5012 MiB
2021/09/17 10:52:42.859, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 98 %, 64 %, 7948 MiB, 2936 MiB, 5012 MiB
2021/09/17 10:52:47.860, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 63, 98 %, 64 %, 7948 MiB, 2936 MiB, 5012 MiB
2021/09/17 10:52:52.861, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 63, 98 %, 64 %, 7948 MiB, 2936 MiB, 5012 MiB
2021/09/17 10:52:57.862, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 63, 98 %, 64 %, 7948 MiB, 2936 MiB, 5012 MiB
2021/09/17 10:53:02.863, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 96 %, 70 %, 7948 MiB, 2936 MiB, 5012 MiB
2021/09/17 10:53:07.864, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 97 %, 70 %, 7948 MiB, 2936 MiB, 5012 MiB
2021/09/17 10:53:12.865, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 97 %, 71 %, 7948 MiB, 2936 MiB, 5012 MiB
2021/09/17 10:53:17.866, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 96 %, 69 %, 7948 MiB, 2936 MiB, 5012 MiB
2021/09/17 10:53:22.867, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 94 %, 70 %, 7948 MiB, 2936 MiB, 5012 MiB
2021/09/17 10:53:27.868, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 94 %, 67 %, 7948 MiB, 2936 MiB, 5012 MiB
2021/09/17 10:53:32.869, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 94 %, 68 %, 7948 MiB, 2936 MiB, 5012 MiB
2021/09/17 10:53:37.870, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 61, 94 %, 66 %, 7948 MiB, 2936 MiB, 5012 MiB
2021/09/17 10:53:42.870, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 96 %, 70 %, 7948 MiB, 2936 MiB, 5012 MiB
2021/09/17 10:53:47.871, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 96 %, 69 %, 7948 MiB, 2936 MiB, 5012 MiB
2021/09/17 10:53:52.872, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 61, 97 %, 70 %, 7948 MiB, 2936 MiB, 5012 MiB
2021/09/17 10:53:57.873, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 95 %, 69 %, 7948 MiB, 2936 MiB, 5012 MiB
2021/09/17 10:54:02.874, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 61, 94 %, 70 %, 7948 MiB, 2936 MiB, 5012 MiB
2021/09/17 10:54:07.875, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 94 %, 67 %, 7948 MiB, 2936 MiB, 5012 MiB
2021/09/17 10:54:12.876, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 94 %, 69 %, 7948 MiB, 2936 MiB, 5012 MiB
2021/09/17 10:54:17.877, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 61, 94 %, 67 %, 7948 MiB, 2936 MiB, 5012 MiB
2021/09/17 10:54:22.878, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 94 %, 66 %, 7948 MiB, 2936 MiB, 5012 MiB
2021/09/17 10:54:27.878, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 61, 96 %, 69 %, 7948 MiB, 2936 MiB, 5012 MiB
2021/09/17 10:54:32.879, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 94 %, 66 %, 7948 MiB, 2936 MiB, 5012 MiB
2021/09/17 10:54:37.880, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 97 %, 70 %, 7948 MiB, 2936 MiB, 5012 MiB
2021/09/17 10:54:42.881, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 61, 95 %, 69 %, 7948 MiB, 2936 MiB, 5012 MiB
2021/09/17 10:54:47.882, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 94 %, 70 %, 7948 MiB, 2936 MiB, 5012 MiB
2021/09/17 10:54:52.883, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 94 %, 70 %, 7948 MiB, 2936 MiB, 5012 MiB
2021/09/17 10:54:57.884, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 61, 94 %, 67 %, 7948 MiB, 2936 MiB, 5012 MiB
2021/09/17 10:55:02.885, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 94 %, 67 %, 7948 MiB, 2936 MiB, 5012 MiB
2021/09/17 10:55:07.886, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 97 %, 70 %, 7948 MiB, 2936 MiB, 5012 MiB
2021/09/17 10:55:12.887, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 61, 97 %, 70 %, 7948 MiB, 2936 MiB, 5012 MiB
2021/09/17 10:55:17.888, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 95 %, 69 %, 7948 MiB, 2936 MiB, 5012 MiB
2021/09/17 10:55:22.889, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 61, 94 %, 70 %, 7948 MiB, 2936 MiB, 5012 MiB
2021/09/17 10:55:27.890, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 94 %, 68 %, 7948 MiB, 2936 MiB, 5012 MiB
2021/09/17 10:55:32.891, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 94 %, 68 %, 7948 MiB, 2936 MiB, 5012 MiB
2021/09/17 10:55:37.892, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 63, 98 %, 65 %, 7948 MiB, 2936 MiB, 5012 MiB
2021/09/17 10:55:42.893, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 63, 98 %, 65 %, 7948 MiB, 2936 MiB, 5012 MiB
2021/09/17 10:55:47.894, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 63, 98 %, 64 %, 7948 MiB, 2936 MiB, 5012 MiB
2021/09/17 10:55:52.895, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 63, 98 %, 64 %, 7948 MiB, 2868 MiB, 5080 MiB
2021/09/17 10:55:57.896, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 63, 94 %, 69 %, 7948 MiB, 2867 MiB, 5081 MiB
2021/09/17 10:56:02.897, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 94 %, 67 %, 7948 MiB, 2868 MiB, 5080 MiB
2021/09/17 10:56:07.898, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 95 %, 68 %, 7948 MiB, 2868 MiB, 5080 MiB
2021/09/17 10:56:12.899, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 94 %, 67 %, 7948 MiB, 2868 MiB, 5080 MiB
2021/09/17 10:56:17.900, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 97 %, 70 %, 7948 MiB, 2868 MiB, 5080 MiB
2021/09/17 10:56:22.901, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 95 %, 69 %, 7948 MiB, 2868 MiB, 5080 MiB
2021/09/17 10:56:27.902, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 94 %, 70 %, 7948 MiB, 2868 MiB, 5080 MiB
2021/09/17 10:56:32.903, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 94 %, 70 %, 7948 MiB, 2868 MiB, 5080 MiB
2021/09/17 10:56:37.904, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 94 %, 69 %, 7948 MiB, 2868 MiB, 5080 MiB
2021/09/17 10:56:42.905, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 94 %, 67 %, 7948 MiB, 2868 MiB, 5080 MiB
2021/09/17 10:56:47.907, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 94 %, 67 %, 7948 MiB, 2868 MiB, 5080 MiB
2021/09/17 10:56:52.907, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 94 %, 68 %, 7948 MiB, 2868 MiB, 5080 MiB
2021/09/17 10:56:57.908, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 61, 94 %, 67 %, 7948 MiB, 2866 MiB, 5082 MiB
2021/09/17 10:57:02.909, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 61, 93 %, 68 %, 7948 MiB, 2866 MiB, 5082 MiB
2021/09/17 10:57:07.910, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 93 %, 69 %, 7948 MiB, 2866 MiB, 5082 MiB
2021/09/17 10:57:12.911, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 96 %, 69 %, 7948 MiB, 2866 MiB, 5082 MiB
2021/09/17 10:57:17.912, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 61, 96 %, 69 %, 7948 MiB, 2866 MiB, 5082 MiB
2021/09/17 10:57:22.913, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 95 %, 68 %, 7948 MiB, 2866 MiB, 5082 MiB
2021/09/17 10:57:27.914, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 61, 95 %, 68 %, 7948 MiB, 2866 MiB, 5082 MiB
2021/09/17 10:57:32.915, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 94 %, 67 %, 7948 MiB, 2866 MiB, 5082 MiB
2021/09/17 10:57:37.915, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 94 %, 67 %, 7948 MiB, 2866 MiB, 5082 MiB
2021/09/17 10:57:42.916, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 61, 94 %, 68 %, 7948 MiB, 2866 MiB, 5082 MiB
2021/09/17 10:57:47.917, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 94 %, 68 %, 7948 MiB, 2866 MiB, 5082 MiB
2021/09/17 10:57:52.918, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 61, 96 %, 69 %, 7948 MiB, 2866 MiB, 5082 MiB
2021/09/17 10:57:57.919, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 96 %, 69 %, 7948 MiB, 2866 MiB, 5082 MiB
2021/09/17 10:58:02.920, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 61, 96 %, 69 %, 7948 MiB, 2866 MiB, 5082 MiB
2021/09/17 10:58:07.921, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 96 %, 69 %, 7948 MiB, 2866 MiB, 5082 MiB
2021/09/17 10:58:12.921, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 94 %, 66 %, 7948 MiB, 2866 MiB, 5082 MiB
2021/09/17 10:58:17.922, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 61, 94 %, 65 %, 7948 MiB, 2866 MiB, 5082 MiB
2021/09/17 10:58:22.923, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 94 %, 66 %, 7948 MiB, 2866 MiB, 5082 MiB
2021/09/17 10:58:27.924, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 94 %, 66 %, 7948 MiB, 2866 MiB, 5082 MiB
2021/09/17 10:58:32.925, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 63, 98 %, 64 %, 7948 MiB, 2866 MiB, 5082 MiB
2021/09/17 10:58:37.926, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 63, 98 %, 64 %, 7948 MiB, 2866 MiB, 5082 MiB
2021/09/17 10:58:42.927, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 63, 98 %, 64 %, 7948 MiB, 2866 MiB, 5082 MiB
2021/09/17 10:58:47.928, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 63, 98 %, 64 %, 7948 MiB, 2866 MiB, 5082 MiB
2021/09/17 10:58:52.929, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 94 %, 70 %, 7948 MiB, 2866 MiB, 5082 MiB
2021/09/17 10:58:57.930, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 94 %, 69 %, 7948 MiB, 2866 MiB, 5082 MiB
2021/09/17 10:59:02.931, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 94 %, 69 %, 7948 MiB, 2866 MiB, 5082 MiB
2021/09/17 10:59:07.932, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 94 %, 70 %, 7948 MiB, 2866 MiB, 5082 MiB
2021/09/17 10:59:12.933, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 97 %, 70 %, 7948 MiB, 2866 MiB, 5082 MiB
2021/09/17 10:59:17.934, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 97 %, 70 %, 7948 MiB, 2866 MiB, 5082 MiB
2021/09/17 10:59:22.935, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 97 %, 70 %, 7948 MiB, 2866 MiB, 5082 MiB
2021/09/17 10:59:27.936, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 97 %, 70 %, 7948 MiB, 2866 MiB, 5082 MiB
2021/09/17 10:59:32.936, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 94 %, 66 %, 7948 MiB, 2866 MiB, 5082 MiB
2021/09/17 10:59:37.937, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 61, 94 %, 65 %, 7948 MiB, 2866 MiB, 5082 MiB
2021/09/17 10:59:42.938, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 94 %, 66 %, 7948 MiB, 2866 MiB, 5082 MiB
2021/09/17 10:59:47.939, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 93 %, 66 %, 7948 MiB, 2866 MiB, 5082 MiB
2021/09/17 10:59:52.940, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 61, 93 %, 69 %, 7948 MiB, 2866 MiB, 5082 MiB
2021/09/17 10:59:57.941, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 94 %, 70 %, 7948 MiB, 2866 MiB, 5082 MiB
2021/09/17 11:00:02.942, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 94 %, 70 %, 7948 MiB, 2866 MiB, 5082 MiB
2021/09/17 11:00:07.943, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 94 %, 70 %, 7948 MiB, 2866 MiB, 5082 MiB
2021/09/17 11:00:12.944, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 97 %, 70 %, 7948 MiB, 2866 MiB, 5082 MiB
2021/09/17 11:00:17.944, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 97 %, 70 %, 7948 MiB, 2866 MiB, 5082 MiB
2021/09/17 11:00:22.945, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 97 %, 70 %, 7948 MiB, 2866 MiB, 5082 MiB
2021/09/17 11:00:27.946, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 61, 96 %, 69 %, 7948 MiB, 2866 MiB, 5082 MiB
2021/09/17 11:00:32.947, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 94 %, 67 %, 7948 MiB, 2866 MiB, 5082 MiB
2021/09/17 11:00:37.948, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 62, 94 %, 67 %, 7948 MiB, 2866 MiB, 5082 MiB
2021/09/17 11:00:42.949, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P2, 3, 3, 61, 94 %, 68 %, 7948 MiB, 2866 MiB, 5082 MiB
